"device.name","device.entity","device.hardware.model","device.hardware.type","device.operating_system.name"
"device-4fc08bc7f541465db36c708dee83e281","","Lenovo Pro Max","laptop","Windows 11"
"device-ba2fd9e3cb264754a83340852bad46fe","","Lenovo Pro Max","laptop","Windows 11"
"device-1a82dd7f31104dc1955e574706f7dbc5","","Lenovo Pro Max","laptop","Windows 11"
"device-ac43951411c64222b5442159b8d1579f","","Lenovo Pro Max","laptop","Windows 11"
"device-b548ed63798340979a45503fb91d5ae5","","Lenovo Pro Max","laptop","Windows 11"
"device-eea7f02114444439aad2116983fa0fd5","","Lenovo Pro Max","laptop","Windows 11"
"device-03622c21d6624e578ce9b807cffcf13d","","Lenovo Pro Max","laptop","Windows 11"
"device-2049ebc18b5541c8b5e6a2d447d7514b","","Lenovo Pro Max","laptop","Windows 11"
"device-ee9dbf523c584ff0953cb0f3a789a2e2","","Lenovo Pro Max","laptop","Windows 11"
"device-7a17517e3d024f538ed960643fff8968","","Lenovo Pro Max","laptop","Windows 11"
"device-574b9db483464d6f9a8647a6e3da1350","","Lenovo Pro Max","laptop","Windows 11"
"device-b8b1c09ce8544a2fb32d1bf22d6ff452","","Lenovo Pro Max","laptop","Windows 11"
"device-9b738bf26ebe407b889ce6140fac3f82","","Lenovo Pro Max","laptop","Windows 11"
"device-f7091516d26a44abaf306a1348e892a8","","Lenovo Pro Max","laptop","Windows 11"
"device-873801ee72bb42cf842118180d519dcc","","Lenovo Pro Max","laptop","Windows 11"
"device-3e8ce3d69af34223ab059727cd9f4ad3","","Lenovo Pro Max","laptop","Windows 11"
"device-537b504a61db48538df894dd2ddbfc1b","","Lenovo Pro Max","laptop","Windows 11"
"device-14adcd945d4c47fd8f9b6194e8f2964a","","Lenovo Pro Max","laptop","Windows 11"
"device-da73c7ae5e68496bb427b93d583f4313","","Lenovo Pro Max","laptop","Windows 11"
"device-3dbaf1a59e664c57b68898e80c8710cd","","Lenovo Pro Max","laptop","Windows 11"
"device-d7c6fedecd9748e3ba1f65f3af49ccfd","","Lenovo Pro Max","laptop","Windows 11"
"device-2b653410f42642c28027037123230160","","Lenovo Pro Max","laptop","Windows 11"
"device-75609e03cd3e454dbd60468498efba95","","Lenovo Pro Max","laptop","Windows 11"
"device-c162a40005c843d49d04560588416db3","","Lenovo Pro Max","laptop","Windows 11"
"device-cff43a9ef48646c1aa524d33efbc48f9","","Lenovo Pro Max","laptop","Windows 11"
"device-5ddecf79e343463fb85510ce365f2ed1","","Lenovo Pro Max","laptop","Windows 11"
"device-df4cf9d2d21c41bc956fba8128c4a930","","Lenovo Pro Max","laptop","Windows 11"
"device-92362b58920e4a30a1e331f0363f0522","","Lenovo Pro Max","laptop","Windows 11"
"device-43d39d0c469f4e2fbc447b3271b7a5f9","","Lenovo Pro Max","laptop","Windows 11"
"device-45e57cf75bf244ceb74bedcf113701a0","","Lenovo Pro Max","laptop","Windows 11"
"device-9166553467d54f9a8a3cfe9a91d93d66","","Lenovo Pro Max","laptop","Windows 11"
"device-db58eb726ae6435fbd4406beb7fdae6e","","Lenovo Pro Max","laptop","Windows 11"
"device-9175be3fcbf0411d81675428dd1283f1","","Lenovo Pro Max","laptop","Windows 11"
"device-c18e9996e69a483aad557a6b62463642","","Lenovo Pro Max","laptop","Windows 11"
"device-6e4c86ee67454456a50ef27032051858","","Lenovo Pro Max","laptop","Windows 11"
"device-a35168961dc244baa01a1487bf5f7ae4","","Lenovo Pro Max","laptop","Windows 11"
"device-b34d52d05e914c99a05c756186047b19","","Lenovo Pro Max","laptop","Windows 11"
"device-544a8af3f46346b99f65faf12776dc2d","","Lenovo Pro Max","laptop","Windows 11"
"device-3e2136d357da4d32b7198b0af7a1a031","","Lenovo Pro Max","laptop","Windows 11"
"device-e54dbda9af39440ca093e4e01883f148","","Lenovo Pro Max","laptop","Windows 11"
"device-f2c9baa8aa804e328330479cea239593","","Lenovo Pro Max","laptop","Windows 11"
"device-2aa339d2c13d41c88935b7453cbd99b3","","Lenovo Pro Max","laptop","Windows 11"
"device-180e3a5fd9fb4e048573eac4a057fd15","","Lenovo Pro Max","laptop","Windows 11"
"device-8e1991e1905a4817bbe4e51b37e06938","","Lenovo Pro Max","laptop","Windows 11"
"device-153fdcc559ea4ed584371f5becc41fbb","","Lenovo Pro Max","laptop","Windows 11"
"device-befae125e743429196103f68b9ce5f53","","Lenovo Pro Max","laptop","Windows 11"
"device-c71885d1313141ee95ee643dc879b141","","Lenovo Pro Max","laptop","Windows 11"
"device-a2a173fa4bef4651982841c22519af44","","Lenovo Pro Max","laptop","Windows 11"
"device-c47ab6e92f464cae9917c5868d852c15","","Lenovo Pro Max","laptop","Windows 11"
"device-81943e8086754efdb82f94639e2672db","","Lenovo Pro Max","laptop","Windows 11"
"device-e1d7fb4b617146c68f8dcf2f3235a3fc","","Lenovo Pro Max","laptop","Windows 11"
"device-f04b18602eae4672b577f271f98ea6b5","","Lenovo Pro Max","laptop","Windows 11"
"device-1f4aa3c28d23436d85bdf44d2756d863","","Lenovo Pro Max","laptop","Windows 11"
"device-e76d90edf1d7402e88b43ede982b0691","","Lenovo Pro Max","laptop","Windows 11"
"device-1f02dc5643364cfa9ae77eb8542a967c","","Lenovo Pro Max","laptop","Windows 11"
"device-fbcb30b0910147749a5dc7bc895de12b","","Lenovo Pro Max","laptop","Windows 11"
"device-33c4673259e845b598f1d698922ec7e6","","Lenovo Pro Max","laptop","Windows 11"
"device-79f7dd1a371e4a559a3e6062b99c1074","","Lenovo Pro Max","laptop","Windows 11"
"device-fb5c0fa590ea49f2b35b957747de648f","","Lenovo Pro Max","laptop","Windows 11"
"device-20b373b0a1314fc18022c530ac0858da","","Lenovo Pro Max","laptop","Windows 11"
"device-cb0f6f1793da4bd1841d1fcfe43a9632","","Lenovo Pro Max","laptop","Windows 11"
"device-66179a6a458d4fbd9708039ac000b52f","","Lenovo Pro Max","laptop","Windows 11"
"device-080fe9d9be314ab1bcd8e715f2d50331","","Lenovo Pro Max","laptop","Windows 11"
"device-161a532ea8c345cd972736b426375562","","Lenovo Pro Max","laptop","Windows 11"
"device-3e6ca5acafe647e28dce6670ef956505","","Lenovo Pro Max","laptop","Windows 11"
"device-b80d35e9536640a68c03dccaa4e03f3a","","Lenovo Pro Max","laptop","Windows 11"
"device-1bdea57ef34d405fb6bcbf8ca72b2d83","","Lenovo Pro Max","laptop","Windows 11"
"device-54a17d0ecb6e4885b1685d0ef1041930","","Lenovo Pro Max","laptop","Windows 11"
"device-828b3bb640ae4080b245f283c1676d07","","Lenovo Pro Max","laptop","Windows 11"
"device-1209d969ab2e46a78c78ac43ff77a5ca","","Lenovo Pro Max","laptop","Windows 11"
"device-8d737b915b7c49588e27292ee9e87089","","Lenovo Pro Max","laptop","Windows 11"
"device-5f7b8da2ed144e66996431e33fabb90c","","Lenovo Pro Max","laptop","Windows 11"
"device-ea3958ea28664ecab61e158d4a08e01f","","Lenovo Pro Max","laptop","Windows 11"
"device-e0a407b1c5404e15bc96e2ea8e0cd2a0","","Lenovo Pro Max","laptop","Windows 11"
"device-5bc9259fdf7d49a199305e3fcca3d377","","Lenovo Pro Max","laptop","Windows 11"
"device-52fbd2fd023c4a82964dbe1a5be210d5","","Lenovo Pro Max","laptop","Windows 11"
"device-6f355d2cf68e49afabe55071ad0484c5","","Lenovo Pro Max","laptop","Windows 11"
"device-5a834687b96949fa84dae2a7bc294eed","","Lenovo Pro Max","laptop","Windows 11"
"device-0b54ac6361494db19b93c93231f468d0","","Lenovo Pro Max","laptop","Windows 11"
"device-c8425f9ddfa847e595c79d513f48a564","","Lenovo Pro Max","laptop","Windows 11"
"device-a71ecf76f98d4275b1039107803c29b9","","Lenovo Pro Max","laptop","Windows 11"
"device-ae5fcc771ab34946a8ac7872ede201c5","","Lenovo Pro Max","laptop","Windows 11"
"device-0dd991cec1774d85973f170cd0a37fff","","Lenovo Pro Max","laptop","Windows 11"
"device-6e2722b8e2bd4704a2ba5f8a7950b862","","Lenovo Pro Max","laptop","Windows 11"
"device-6f98e992cf714667900aa3ed1950c5fa","","Lenovo Pro Max","laptop","Windows 11"
"device-191cf18fcd474495a77cce27e2484044","","Lenovo Pro Max","laptop","Windows 11"
"device-5e6155d10d254f839f403cf84bcc0ebb","","Lenovo Pro Max","laptop","Windows 11"
"device-23696968112142c592861fdf25afca70","","Lenovo Pro Max","laptop","Windows 11"
"device-11d86c62298248968bdc8b4d462f779b","","Lenovo Pro Max","laptop","Windows 11"
"device-2a6f19a03e55475c874ee0d4e5e9b0ba","","Lenovo Pro Max","laptop","Windows 11"
"device-2a0e28c6902845aaa39bd22773da78bf","","Lenovo Pro Max","laptop","Windows 11"
"device-f1214b74b747436ea8cbc9c9bc3a1995","","Lenovo Pro Max","laptop","Windows 11"
"device-414562b6d9264911825e9c7cb1127069","","Lenovo Pro Max","laptop","Windows 11"
"device-184a3c398a464214ab60736d34beea00","","Lenovo Pro Max","laptop","Windows 11"
"device-3d203bb4a2df417cb3c4391f626322a0","","Lenovo Pro Max","laptop","Windows 11"
"device-bb7494f0394d46e180f1e4cc6c34d109","","Lenovo Pro Max","laptop","Windows 11"
"device-3148bc25ea9447e89f03e8feae7db2ae","","Lenovo Pro Max","laptop","Windows 11"
"device-8926096601a24b9c9bdfeb5a8a197055","","Lenovo Pro Max","laptop","Windows 11"
"device-ebc9e1b852a14bdcb8848fb6f19f0673","","Lenovo Pro Max","laptop","Windows 11"
"device-53a0fb9227cd4dfc9c7f7b9983c8a15c","","Lenovo Pro Max","laptop","Windows 11"
"device-9f4b95c130ad44f994ab50c77eb60f7a","","Lenovo Pro Max","laptop","Windows 11"
"device-7feb61faadd84f9a8120b28a9f1e5339","","Lenovo Pro Max","laptop","Windows 11"
"device-8e79b725340b4ffda0e813e19677b3ed","","Lenovo Pro Max","laptop","Windows 11"
"device-efff381aaf53479b81cb2769d210fc1e","","Lenovo Pro Max","laptop","Windows 11"
"device-90ed9e1448ba499685aa371a8c72825d","","Lenovo Pro Max","laptop","Windows 11"
"device-9dada2273f674d619af99e33a0bd1195","","Lenovo Pro Max","laptop","Windows 11"
"device-8db9b5cb4c5c4d1593e8588e56347336","","Lenovo Pro Max","laptop","Windows 11"
"device-f130f31558974d9b832aef1202b479d9","","Lenovo Pro Max","laptop","Windows 11"
"device-f83302abb5dd461fabd271b926b38ddb","","Lenovo Pro Max","laptop","Windows 11"
"device-4a1263f6ddd04e09874a7690b6d8e2b3","","Lenovo Pro Max","laptop","Windows 11"
"device-c250e50aeda0406899d61f0db43b6bd4","","Lenovo Pro Max","laptop","Windows 11"
"device-3a98fba5ad4341fd9af23a35eb445047","","Lenovo Pro Max","laptop","Windows 11"
"device-53ac4f5cc2714c45bc1ac233976a1b78","","Lenovo Pro Max","laptop","Windows 11"
"device-ca4349205ce74a689961854adcd1f977","","Lenovo Pro Max","laptop","Windows 11"
"device-2e1df632e67846f3bd3c4b9e4c00500c","","Lenovo Pro Max","laptop","Windows 11"
"device-e13d30b07e0b42f18c6892cf198f3fc6","","Lenovo Pro Max","laptop","Windows 11"
"device-7785504f4938492f8c943aab1a579f8d","","Lenovo Pro Max","laptop","Windows 11"
"device-01d8c942fd1a4ab78c0eedc8d8c94ca9","","Lenovo Pro Max","laptop","Windows 11"
"device-89975cdd2b284fe3813c4b7d70411de8","","Lenovo Pro Max","laptop","Windows 11"
"device-761704f5f13947379144955bfff42672","","Lenovo Pro Max","laptop","Windows 11"
"device-4fd7c259c392421081c4a89fdd56d2df","","Lenovo Pro Max","laptop","Windows 11"
"device-632338bb67a14fcdb7d33c22daab8789","","Lenovo Pro Max","laptop","Windows 11"
"device-88b37cbc20d7402a993b39276849ef65","","Lenovo Pro Max","laptop","Windows 11"
"device-50fb5b7fa1e14bbda15c221f670b9dc5","","Lenovo Pro Max","laptop","Windows 11"
"device-3b55ca7e651c4446bb068f369a32fe80","","Lenovo Pro Max","laptop","Windows 11"
"device-084d6d5d56bd4338b5d5aa682a1b39f4","","Lenovo Pro Max","laptop","Windows 11"
"device-a5ea667be88e488c94c3c9cd2f704659","","Lenovo Pro Max","laptop","Windows 11"
"device-aad37034ac154cb5a640d69695cd136b","","Lenovo Pro Max","laptop","Windows 11"
"device-4d43edc03ef54b6c9f9b2b7392a8aa3d","","Lenovo Pro Max","laptop","Windows 11"
"device-b5d6afa474b24630b6019d73a04a2db8","","Lenovo Pro Max","laptop","Windows 11"
"device-05386fb780fb46d3b7a1367a52576c0e","","Lenovo Pro Max","laptop","Windows 11"
"device-d45145a1927640ccba22b272d9460a96","","Lenovo Pro Max","laptop","Windows 11"
"device-57c8913ba77e48e095a27a1701393369","","Lenovo Pro Max","laptop","Windows 11"
"device-2678d3fb169f4622bc0a075af00e9ee8","","Lenovo Pro Max","laptop","Windows 11"
"device-818cfaf8028f45ecac0e4250c7506e56","","Lenovo Pro Max","laptop","Windows 11"
"device-23e9239eeabb4b76a25eefa6513161c3","","Lenovo Pro Max","laptop","Windows 11"
"device-74449c2376244aacaa59fabff6b109d2","","Lenovo Pro Max","laptop","Windows 11"
"device-e84f30f26381439991f29f50942466fa","","Lenovo Pro Max","laptop","Windows 11"
"device-e7b63c872846459bb232acd9b84f141c","","Lenovo Pro Max","laptop","Windows 11"
"device-bb28e6ca22474a0daa327f891e3687e5","","Lenovo Pro Max","laptop","Windows 11"
"device-40e10b171f874dee8d65c3f348b68984","","Lenovo Pro Max","laptop","Windows 11"
"device-d42a279486594546a8a1b94b57ac8f9e","","Lenovo Pro Max","laptop","Windows 11"
"device-ea00aa2ba1df4026bf3c0eca016097eb","","Lenovo Pro Max","laptop","Windows 11"
"device-7433cb87dd944b87b10ca62a77d24b67","","Lenovo Pro Max","laptop","Windows 11"
"device-24cd0d2ddd174f0ebf58855854179b04","","Lenovo Pro Max","laptop","Windows 11"
"device-d691c0d3aeaf4c01bde5e12257f57f95","","Lenovo Pro Max","laptop","Windows 11"
"device-cd3d8b58512746db87c6e22738e2112b","","Lenovo Pro Max","laptop","Windows 11"
"device-56f8212f4127497eb3dd53a7572f6ed9","","Lenovo Pro Max","laptop","Windows 11"
"device-3cffc86641e348cdacaac594cfeafc5a","","Lenovo Pro Max","laptop","Windows 11"
"device-1c84579b4b6547bdaa629b4484443e49","","Lenovo Pro Max","laptop","Windows 11"
"device-a2af30b7a8c54f80870a261a96840a66","","Lenovo Pro Max","laptop","Windows 11"
"device-731a0a827929416e9002662de9ba8c08","","Lenovo Pro Max","laptop","Windows 11"
"device-7a7f2a41e5e04efcb6443415aca4a554","","Lenovo Pro Max","laptop","Windows 11"
"device-6e5defc1f0ac4e7aabe774e37850413d","","Lenovo Pro Max","laptop","Windows 11"
"device-2ce47a670b8a4d909ed431320a8d0281","","Lenovo Pro Max","laptop","Windows 11"
"device-46395db9a892442e804b5f984c8c7fed","","Lenovo Pro Max","laptop","Windows 11"
"device-fd9ac56e041046d99f2668391f2ca1bd","","Lenovo Pro Max","laptop","Windows 11"
"device-3d5f77defeb648f2a1a59af7fec026be","","Lenovo Pro Max","laptop","Windows 11"
"device-bdce92e6614b4d2e8f5f4ca5b6145fc5","","Lenovo Pro Max","laptop","Windows 11"
"device-012ecb2ada3f4709a236d252db8ce5c6","","Lenovo Pro Max","laptop","Windows 11"
"device-9e952af9929a45e886507d123e935a2b","","Lenovo Pro Max","laptop","Windows 11"
"device-7e88f307efdd4865bd2179edebf23982","","Lenovo Pro Max","laptop","Windows 11"
"device-207a722ce7a14d05a8eb8efceb778b0b","","Lenovo Pro Max","laptop","Windows 11"
"device-192fba8d317c4024ba45c3c135fead2e","","Lenovo Pro Max","laptop","Windows 11"
"device-115182532ca845f69c4fae2215c39982","","Lenovo Pro Max","laptop","Windows 11"
"device-b6ab9d73ba674e9dbec867bad471b5dd","","Lenovo Pro Max","laptop","Windows 11"
"device-978b6e1919674454a84f64225f61acb9","","Lenovo Pro Max","laptop","Windows 11"
"device-6ab49e44e2d44532af8e73b2b1524263","","Lenovo Pro Max","laptop","Windows 11"
"device-691d2126c39244aeb5ece11e6df12818","","Lenovo Pro Max","laptop","Windows 11"
"device-e60da132a1534dff96fac0483a212496","","Lenovo Pro Max","laptop","Windows 11"
"device-fd0adb749dd14024af1b50585e4a2b18","","Lenovo Pro Max","laptop","Windows 11"
"device-36adcf04376e4f8da7f7f4d5e2b268e3","","Lenovo Pro Max","laptop","Windows 11"
"device-71f4ca1e9a8442238a086ec59e00ab8d","","Lenovo Pro Max","laptop","Windows 11"
"device-5060ed1e6adc47e0b5efa972b010f7af","","Lenovo Pro Max","laptop","Windows 11"
"device-f5f3fc5e31394974a986d984618ea8fc","","Lenovo Pro Max","laptop","Windows 11"
"device-b19ec7717c6b4d3ebef1c9ec363a48d0","","Lenovo Pro Max","laptop","Windows 11"
"device-3e2fa0cdb08443cb9e7a937e39d1c9ac","","Lenovo Pro Max","laptop","Windows 11"
"device-3cf1edb9ec3f4d6fbe113b5748a25f31","","Lenovo Pro Max","laptop","Windows 11"
"device-84a4a6b310fb43cdb223e6162c4d98a6","","Lenovo Pro Max","laptop","Windows 11"
"device-406f26bc21f040a4acf91c445be37ad2","","Lenovo Pro Max","laptop","Windows 11"
"device-088363e16cdf462bb8824acac96f4490","","Lenovo Pro Max","laptop","Windows 11"
"device-5c6da420ee004d04a0d922f9aa34baa1","","Lenovo Pro Max","laptop","Windows 11"
"device-4ab13181e482498f87986abe8dd19776","","Lenovo Pro Max","laptop","Windows 11"
"device-f374632502be4370a24d29e8d3e8c6f9","","Lenovo Pro Max","laptop","Windows 11"
"device-df82a113eead430699fc623983c30c23","","Lenovo Pro Max","laptop","Windows 11"
"device-867e2b11b4c546aa9263b72e17c65d96","","Lenovo Pro Max","laptop","Windows 11"
"device-d323a04e386a45e9a94b738cc53880ac","","Lenovo Pro Max","laptop","Windows 11"
"device-39413e7e668c4a4aa811a9b4fcb0ac58","","Lenovo Pro Max","laptop","Windows 11"
"device-72a8d29888734ff5a658472a822bfd8e","","Lenovo Pro Max","laptop","Windows 11"
"device-e3a8218f70574e07a42bc0d495262cfd","","Lenovo Pro Max","laptop","Windows 11"
"device-4428b7c903954b9eb8552d5c8067c4cb","","Lenovo Pro Max","laptop","Windows 11"
"device-81bd858d3c8a4afd877c98bcfbdc8176","","Lenovo Pro Max","laptop","Windows 11"
"device-6028399ba81d4b23912318f8523d4640","","Lenovo Pro Max","laptop","Windows 11"
"device-74a26a439a38445eb72c9490d7544a04","","Lenovo Pro Max","laptop","Windows 11"
"device-256b6d7f07944ef981faffbe5148d490","","Lenovo Pro Max","laptop","Windows 11"
"device-41cb7343f7ad474a8b0c39e571428608","","Lenovo Pro Max","laptop","Windows 11"
"device-3be688e62f1c43bf8273b85e16481547","","Lenovo Pro Max","laptop","Windows 11"
"device-2c7c3306b9a34b30a5f5f8560073045e","","Lenovo Pro Max","laptop","Windows 11"
"device-c2ec3bdf4fa343b3b75415e8d0d157cd","","Lenovo Pro Max","laptop","Windows 11"
"device-5e05c856a344474bbe16b28482c42637","","Lenovo Pro Max","laptop","Windows 11"
"device-39cc7bb7504646a980825507a569f0cd","","Lenovo Pro Max","laptop","Windows 11"
"device-b475fda6ee574624991e724b7b2706e9","","Lenovo Pro Max","laptop","Windows 11"
"device-adf351db3cb54c21b7b1833ee81fc473","","Lenovo Pro Max","laptop","Windows 11"
"device-d1cbf4293134470290fcf56b117265ce","","Lenovo Pro Max","laptop","Windows 11"
"device-1a2ddf0d0ead4266b5aa4091d5a9b5f2","","Lenovo Pro Max","laptop","Windows 11"
"device-e9808ad249394daf8fbe2c3d79b02f05","","Lenovo Pro Max","laptop","Windows 11"
"device-b33540d874554a82839bc5588dc46132","","Lenovo Pro Max","laptop","Windows 11"
"device-244108ab51c24fe7ac6b1931252232d9","","Lenovo Pro Max","laptop","Windows 11"
"device-12e15ebd9d6743dabe18e7c0f62a3d95","","Lenovo Pro Max","laptop","Windows 11"
"device-60a07d684953460283959dd058d7deaf","","Lenovo Pro Max","laptop","Windows 11"
"device-3ff4bd5adc5147f7b22558957d7a4ecb","","Lenovo Pro Max","laptop","Windows 11"
"device-d9b7c560d71c4ce3a07bd5e3845ed0b7","","Lenovo Pro Max","laptop","Windows 11"
"device-54b0a4fc359b4dff9548f752dd3e4ed9","","Lenovo Pro Max","laptop","Windows 11"
"device-937265ed06c146fdb0e71970721c5b24","","Lenovo Pro Max","laptop","Windows 11"
"device-a7c6f8734d1144b095b07300969c46cb","","Lenovo Pro Max","laptop","Windows 11"
"device-d0487c51ca834baa959dfc2e05fc6210","","Lenovo Pro Max","laptop","Windows 11"
"device-68b748d022a24a1994bc5ff3d5bb3917","","Lenovo Pro Max","laptop","Windows 11"
"device-4913d05dadd64c98bafd74f52fefea5b","","Lenovo Pro Max","laptop","Windows 11"
"device-1b3bda2a412f444094da963561ddf4b4","","Lenovo Pro Max","laptop","Windows 11"
"device-bb1a5394cb8d41f39b0ca29deb44ca6b","","Lenovo Pro Max","laptop","Windows 11"
"device-6e89525adf98464fbb4936af9bc8bafd","","Lenovo Pro Max","laptop","Windows 11"
"device-cdfa7bafa7b245d7bdb19788501d9a2b","","Lenovo Pro Max","laptop","Windows 11"
"device-1b2cf46f28d04c9fbe3e8adcf59db9b2","","Lenovo Pro Max","laptop","Windows 11"
"device-7d13f623e36b4f33990bd8e9d637860c","","Lenovo Pro Max","laptop","Windows 11"
"device-269ed1c120274c9c977c7c428b5bb521","","Lenovo Pro Max","laptop","Windows 11"
"device-9c78184402ec4accaa48e4d97909c9ef","","Lenovo Pro Max","laptop","Windows 11"
"device-585208c027924fad83bf8055503aae7e","","Lenovo Pro Max","laptop","Windows 11"
"device-8cc84048c6074813bec7affce2f94aa1","","Lenovo Pro Max","laptop","Windows 11"
"device-90534e60d72541839dd71e2e71957476","","Lenovo Pro Max","laptop","Windows 11"
"device-1cd5ed4b5919423a83bbf7b3e842959d","","Lenovo Pro Max","laptop","Windows 11"
"device-eff34b0f8e96407eb224b1e2ead0f854","","Lenovo Pro Max","laptop","Windows 11"
"device-18f5dfd38f2140b99b183734faa0751d","","Lenovo Pro Max","laptop","Windows 11"
"device-aece94feb60d449c9dff9e7c04fc872f","","Lenovo Pro Max","laptop","Windows 11"
"device-7bf25b26a990404f9d70d70a19f3898d","","Lenovo Pro Max","laptop","Windows 11"
"device-226ec530acb74d37933081a76462d0e0","","Lenovo Pro Max","laptop","Windows 11"
"device-9606e0e515e541b18bf936bc42337bd3","","Lenovo Pro Max","laptop","Windows 11"
"device-c7358cdd724e47ce92c42867b900da4d","","Lenovo Pro Max","laptop","Windows 11"
"device-ec84234c6bee4e5b938cb19190c6e535","","Lenovo Pro Max","laptop","Windows 11"
"device-7cb6a4b96ad34fbd8a25187513d98d44","","Lenovo Pro Max","laptop","Windows 11"
"device-aa9f6729380b466489948236b21d1aa3","","Lenovo Pro Max","laptop","Windows 11"
"device-5a0af835ba2c4b1e903ca6da40d4088c","","Lenovo Pro Max","laptop","Windows 11"
"device-6fdbe0e173704314a61ce8a8d35315f1","","Lenovo Pro Max","laptop","Windows 11"
"device-5bec8321d5de43939ac31a52ebf6a4de","","Lenovo Pro Max","laptop","Windows 11"
"device-6d5b503e37984476bbba68b8a3a36743","","Lenovo Pro Max","laptop","Windows 11"
